"eventid","iyear","imonth","iday","country","country_txt","region","region_txt","city","latitude","longitude","multiple","success","suicide","attacktype1","attacktype1_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","natlty1","natlty1_txt","guncertain1","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weapdetail","nkill","nwound","ishostkid","ransom"
199705160002,1997,5,16,147,"Nigeria",11,"Sub-Saharan Africa","Onitcha",6.17,6.78,0,1,0,3,"Bombing/Explosion",20,"Unknown",,".",147,"Nigeria",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",1,0,0,0
199705160003,1997,5,16,147,"Nigeria",11,"Sub-Saharan Africa","Onitsha",6.17,6.78,0,1,0,3,"Bombing/Explosion",15,"Religious Figures/Institutions",86,"Place of Worship",147,"Nigeria",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",4,3,0,0
199705160004,1997,5,16,160,"Philippines",5,"Southeast Asia","Tacurong",6.7,124.68,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",160,"Philippines",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,6,0,0
199705160005,1997,5,16,214,"Ukraine",9,"Eastern Europe","Simferopol",44.95,34.1,0,1,0,1,"Assassination",1,"Business",,".",214,"Ukraine",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",1,0,0,0
199705160006,1997,5,16,222,"Venezuela",3,"South America","Urena",7.92,-72.44,0,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property",68,"Named Civilian",222,"Venezuela",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,1,0
199705160007,1997,5,16,235,"Yugoslavia",9,"Eastern Europe","Srbica",42.75,20.79,0,1,0,2,"Armed Assault",3,"Police",23,"Police Patrol (including vehicles and convoys)",235,"Yugoslavia",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",0,2,0,0
199705160008,1997,5,16,45,"Colombia",3,"South America","Medellin",6.27,-75.57,0,1,0,3,"Bombing/Explosion",3,"Police",22,"Police Building (headquarters, station, school)",45,"Colombia",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,5,0,0
199705160009,1997,5,16,45,"Colombia",3,"South America","Uraba",6.83,-75.51,0,1,0,7,"Facility/Infrastructure Attack",1,"Business",5,"Industrial/Textiles/Factory",45,"Colombia",0,8,"Incendiary",,".",,0,0,0,0
199705160010,1997,5,16,45,"Colombia",3,"South America","Uraba",6.83,-75.51,0,1,0,7,"Facility/Infrastructure Attack",1,"Business",5,"Industrial/Textiles/Factory",45,"Colombia",0,8,"Incendiary",,".",,0,0,0,0
199705160012,1997,5,16,69,"France",8,"Western Europe","Lyon",45.76,4.84,0,1,0,7,"Facility/Infrastructure Attack",15,"Religious Figures/Institutions",86,"Place of Worship",69,"France",0,8,"Incendiary",,".","Incendiary",0,0,0,0
199705160013,1997,5,16,69,"France",8,"Western Europe","Marseilles",43.3,5.37,0,1,0,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce",69,"France",0,6,"Explosives/Bombs/Dynamite",9,"Letter Bomb","Package bomb",0,2,0,0
199705170001,1997,5,17,92,"India",6,"South Asia","Unknown",24.66,93.91,0,1,0,9,"Unknown",14,"Private Citizens & Property",73,"Vehicles/Transportation",92,"India",0,13,"Unknown",,".",,11,0,0,0
199705170002,1997,5,17,92,"India",6,"South Asia","Laxmanpur",25.74,85.46,0,1,0,3,"Bombing/Explosion",3,"Police",23,"Police Patrol (including vehicles and convoys)",92,"India",0,6,"Explosives/Bombs/Dynamite",8,"Land Mine","Mine",5,0,0,0
199705170003,1997,5,17,97,"Israel",10,"Middle East & North Africa","Tira",32.24,34.95,0,1,0,1,"Assassination",14,"Private Citizens & Property",,".",155,"West Bank and Gaza Strip",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199705170004,1997,5,17,168,"Rwanda",11,"Sub-Saharan Africa","Gaseke",-1.77,29.55,0,1,0,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)",168,"Rwanda",0,5,"Firearms",5,"Unknown Gun Type","Firearm",3,0,0,0
199705170005,1997,5,17,205,"Thailand",5,"Southeast Asia","Rangae D.",6.25,101.73,0,1,0,3,"Bombing/Explosion",19,"Transportation",100,"Train/Train Tracks/Trolley",205,"Thailand",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199705170006,1997,5,17,45,"Colombia",3,"South America","Bogota",4.6,-74.08,0,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",45,"Colombia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,0,1,0
199705170007,1997,5,17,75,"Germany",8,"Western Europe","Trier",49.75,6.65,0,1,0,3,"Bombing/Explosion",1,"Business",,".",75,"Germany",0,6,"Explosives/Bombs/Dynamite",9,"Letter Bomb","Package bomb",0,2,0,0
199705180001,1997,5,18,153,"Pakistan",6,"South Asia","Unknown",,,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",4,10,0,0
199705180002,1997,5,18,34,"Burundi",11,"Sub-Saharan Africa","Cibitoke",-2.89,29.12,0,1,0,2,"Armed Assault",14,"Private Citizens & Property",75,"Village/City/Town/Suburb",34,"Burundi",0,9,"Melee",23,"Knife or Other Sharp Object","Knife",0,60,0,0
199705180003,1997,5,18,45,"Colombia",3,"South America","Bucaramanga",7.13,-73.12,0,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property",77,"Laborer (General)/Occupation Identified",45,"Colombia",0,13,"Unknown",,".",,0,0,1,1
199705180004,1997,5,18,45,"Colombia",3,"South America","Unknown",7.2,-75.34,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",45,"Colombia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",3,0,0,0
199705190001,1997,5,19,110,"Lebanon",10,"Middle East & North Africa","Naqoura",33.12,35.14,0,0,1,9,"Unknown",4,"Military",29,"Military Unit/Patrol/Convoy",97,"Israel",0,13,"Unknown",,".",,1,0,0,0
199705190002,1997,5,19,159,"Peru",3,"South America","Lima",-12.05,-77.04,0,0,0,3,"Bombing/Explosion",20,"Unknown",,".",159,"Peru",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199705190003,1997,5,19,45,"Colombia",3,"South America","San Diego district",10.33,-73.18,0,1,0,9,"Unknown",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",45,"Colombia",0,13,"Unknown",,".",,8,0,0,0
199705190004,1997,5,19,45,"Colombia",3,"South America","Bogota",4.6,-74.08,0,1,0,2,"Armed Assault",14,"Private Citizens & Property",83,"Protester",45,"Colombia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",3,1,0,0
199705200001,1997,5,20,109,"Latvia",9,"Eastern Europe","Riga",56.95,24.1,0,0,0,3,"Bombing/Explosion",1,"Business",7,"Retail/Grocery/Bakery",109,"Latvia",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199705200002,1997,5,20,153,"Pakistan",6,"South Asia","Karachi",24.9,67.03,0,1,0,1,"Assassination",22,"Violent Political Party",109,"Party Official/Candidate/Other Personnel",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,,0,0
199705200003,1997,5,20,159,"Peru",3,"South America","Lima",-12.05,-77.04,0,1,0,7,"Facility/Infrastructure Attack",1,"Business",11,"Entertainment/Cultural/Stadium/Casino",159,"Peru",0,8,"Incendiary",,".",,0,0,0,0
199705200004,1997,5,20,159,"Peru",3,"South America","Lima",-12.05,-77.04,0,1,0,2,"Armed Assault",3,"Police",25,"Police Security Forces/Officers",159,"Peru",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,1,0,0
199705200005,1997,5,20,8,"Angola",11,"Sub-Saharan Africa","Vila Nova",-12.64,16.04,0,1,0,2,"Armed Assault",7,"Government (Diplomatic)",47,"International Organization (peacekeeper, aid agency, compound)",422,"International",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,10,0,0
199705200006,1997,5,20,45,"Colombia",3,"South America","San Pelayo district",8.96,-75.84,0,1,0,2,"Armed Assault",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",45,"Colombia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",8,0,0,0
199705200007,1997,5,20,45,"Colombia",3,"South America","Bogota",4.6,-74.08,0,1,0,1,"Assassination",12,"NGO",,".",45,"Colombia",0,13,"Unknown",,".",,2,0,0,0
199705210001,1997,5,21,92,"India",6,"South Asia","Thoubal district",24.64,94,0,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property",73,"Vehicles/Transportation",92,"India",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,6,0,0
199705210002,1997,5,21,92,"India",6,"South Asia","Wangehuk",,,0,1,0,9,"Unknown",3,"Police",23,"Police Patrol (including vehicles and convoys)",92,"India",0,13,"Unknown",,".",,11,0,0,0
199705210003,1997,5,21,34,"Burundi",11,"Sub-Saharan Africa","Rutana",-3.92,29.99,0,1,0,9,"Unknown",14,"Private Citizens & Property",75,"Village/City/Town/Suburb",34,"Burundi",0,13,"Unknown",,".",,20,0,0,0
199705210004,1997,5,21,34,"Burundi",11,"Sub-Saharan Africa","Bujumbura",-3.38,29.37,0,1,0,3,"Bombing/Explosion",20,"Unknown",,".",34,"Burundi",0,6,"Explosives/Bombs/Dynamite",7,"Grenade","Grenade",0,4,0,0
199705210005,1997,5,21,45,"Colombia",3,"South America","La Gabarra district",9,-72.9,0,1,0,6,"Hostage Taking (Kidnapping)",1,"Business",9,"Farm/Ranch",45,"Colombia",0,13,"Unknown",,".",,0,0,1,0
199705210006,1997,5,21,45,"Colombia",3,"South America","San Estanislao",10.4,-75.15,0,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",45,"Colombia",0,13,"Unknown",,".",,0,0,1,0
199705220001,1997,5,22,130,"Mexico",1,"North America","Chilpancingo",17.55,-99.5,0,1,0,1,"Assassination",10,"Journalists & Media",53,"Newspaper Journalist/Staff/Facility",130,"Mexico",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199705220002,1997,5,22,138,"Myanmar",5,"Southeast Asia","Loikaw",19.67,97.21,0,1,0,3,"Bombing/Explosion",6,"Airports & Aircraft",44,"Airport",138,"Myanmar",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199705220003,1997,5,22,6,"Algeria",10,"Middle East & North Africa","Boufarik",36.57,2.91,0,1,0,3,"Bombing/Explosion",20,"Unknown",,".",6,"Algeria",0,6,"Explosives/Bombs/Dynamite",15,"Vehicle","Car bomb",15,31,0,0
199705230001,1997,5,23,217,"United States",1,"North America","Portland",45.51,-122.68,0,1,0,7,"Facility/Infrastructure Attack",5,"Abortion Related",40,"Clinics",217,"United States",0,8,"Incendiary",,".","Incendiary",0,0,0,0
199705250001,1997,5,25,96,"Ireland",8,"Western Europe","Dundalk",54,-6.4,0,0,0,3,"Bombing/Explosion",14,"Private Citizens & Property",79,"Public Area (garden, parking lot, garage, beach, public building, camp)",96,"Ireland",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199705250002,1997,5,25,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",22,"Violent Political Party",110,"Party Office/Facility",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",2,3,0,0
199705250003,1997,5,25,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,1,1,0,1,"Assassination",14,"Private Citizens & Property",84,"Political Party Member/Rally",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,,0,0
199705250004,1997,5,25,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,1,1,0,1,"Assassination",14,"Private Citizens & Property",84,"Political Party Member/Rally",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,,0,0
199705250005,1997,5,25,45,"Colombia",3,"South America","Bogota",4.6,-74.08,0,1,0,2,"Armed Assault",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",45,"Colombia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,2,0,0
199705250006,1997,5,25,45,"Colombia",3,"South America","Guatica",5.32,-75.8,0,1,0,1,"Assassination",2,"Government (General)",18,"Government Personnel (excluding police, military)",45,"Colombia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199705250007,1997,5,25,45,"Colombia",3,"South America","Acevedo",1.8,-75.89,0,1,0,1,"Assassination",2,"Government (General)",18,"Government Personnel (excluding police, military)",45,"Colombia",0,13,"Unknown",,".",,1,0,0,0
199705250008,1997,5,25,69,"France",8,"Western Europe","Bastia",42.7,9.45,0,1,0,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199705250009,1997,5,25,69,"France",8,"Western Europe","Ajaccio",41.92,8.74,0,1,0,3,"Bombing/Explosion",1,"Business",7,"Retail/Grocery/Bakery",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199705250010,1997,5,25,75,"Germany",8,"Western Europe","Lubeck",53.87,10.69,0,1,0,7,"Facility/Infrastructure Attack",15,"Religious Figures/Institutions",86,"Place of Worship",75,"Germany",0,8,"Incendiary",,".","Incendiary",0,0,0,0
199705250011,1997,5,25,69,"France",8,"Western Europe","Bastia",42.7,9.45,0,1,0,3,"Bombing/Explosion",1,"Business",7,"Retail/Grocery/Bakery",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199705260001,1997,5,26,160,"Philippines",5,"Southeast Asia","Jolo",6.05,121,0,1,0,2,"Armed Assault",14,"Private Citizens & Property",73,"Vehicles/Transportation",160,"Philippines",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,1,0,0
199705260002,1997,5,26,160,"Philippines",5,"Southeast Asia","Jolo",6.05,121,0,1,0,2,"Armed Assault",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",160,"Philippines",0,5,"Firearms",5,"Unknown Gun Type","Firearm",3,2,0,0
199705260003,1997,5,26,167,"Russia",9,"Eastern Europe","Kuntsevo",55.73,37.43,0,0,0,1,"Assassination",8,"Educational Institution",50,"Other Personnel",167,"Russia",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",0,1,0,0
199705260004,1997,5,26,6,"Algeria",10,"Middle East & North Africa","Djabara",35.4,0.22,0,1,0,2,"Armed Assault",14,"Private Citizens & Property",75,"Village/City/Town/Suburb",6,"Algeria",1,9,"Melee",23,"Knife or Other Sharp Object","Knife",8,0,0,0
199705260005,1997,5,26,45,"Colombia",3,"South America","La Poza",11.28,-73.87,0,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",45,"Colombia",0,13,"Unknown",,".",,0,0,1,0
199705270001,1997,5,27,93,"Indonesia",5,"Southeast Asia","Baucau D.",-8.47,126.45,0,1,0,9,"Unknown",3,"Police",23,"Police Patrol (including vehicles and convoys)",93,"Indonesia",0,13,"Unknown",,".",,2,40,0,0
199705270002,1997,5,27,130,"Mexico",1,"North America","Atoyac",17.31,-100.3,0,1,0,2,"Armed Assault",4,"Military",29,"Military Unit/Patrol/Convoy",130,"Mexico",0,5,"Firearms",5,"Unknown Gun Type","Firearm",5,0,0,0
199705270003,1997,5,27,159,"Peru",3,"South America","Lima",-12.05,-77.04,0,1,0,3,"Bombing/Explosion",1,"Business",5,"Industrial/Textiles/Factory",159,"Peru",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199705270004,1997,5,27,159,"Peru",3,"South America","Buldibuyo",-8.13,-77.4,0,1,0,2,"Armed Assault",14,"Private Citizens & Property",75,"Village/City/Town/Suburb",159,"Peru",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,0,0,0
199705270005,1997,5,27,159,"Peru",3,"South America","Lima",-12.05,-77.04,0,1,0,2,"Armed Assault",14,"Private Citizens & Property",73,"Vehicles/Transportation",159,"Peru",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,1,0,0
199705270006,1997,5,27,160,"Philippines",5,"Southeast Asia","Marawi",8,124.29,0,1,0,6,"Hostage Taking (Kidnapping)",8,"Educational Institution",48,"Teacher/Professor/Instructor",160,"Philippines",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,0,1,0
199705280001,1997,5,28,92,"India",6,"South Asia","Srinagar",34.08,74.8,0,1,0,3,"Bombing/Explosion",3,"Police",23,"Police Patrol (including vehicles and convoys)",92,"India",0,6,"Explosives/Bombs/Dynamite",8,"Land Mine","Mine",0,9,0,0
199705280002,1997,5,28,92,"India",6,"South Asia","Unknown",26.2,92.94,0,1,0,2,"Armed Assault",3,"Police",23,"Police Patrol (including vehicles and convoys)",92,"India",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,1,0,0
199705280003,1997,5,28,93,"Indonesia",5,"Southeast Asia","ns",,,0,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property",71,"Race/Ethnicity Identified",93,"Indonesia",0,13,"Unknown",,".",,0,0,1,0
199705280004,1997,5,28,93,"Indonesia",5,"Southeast Asia","Baucau",-8.47,126.45,0,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)",19,"Election-related",93,"Indonesia",0,8,"Incendiary",,".","Incendiary",10,1,0,0
199705280005,1997,5,28,93,"Indonesia",5,"Southeast Asia","Baucau",-8.47,126.45,0,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)",19,"Election-related",93,"Indonesia",0,8,"Incendiary",,".","Incendiary",10,1,0,0
199705280006,1997,5,28,93,"Indonesia",5,"Southeast Asia","Baucau",-8.47,126.45,0,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)",19,"Election-related",93,"Indonesia",0,8,"Incendiary",,".","Incendiary",10,1,0,0
199705280007,1997,5,28,93,"Indonesia",5,"Southeast Asia","Baucau",-8.47,126.45,0,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)",19,"Election-related",93,"Indonesia",0,8,"Incendiary",,".","Incendiary",10,1,0,0
199705280008,1997,5,28,93,"Indonesia",5,"Southeast Asia","Dili",-8.55,125.57,0,1,0,2,"Armed Assault",3,"Police",22,"Police Building (headquarters, station, school)",93,"Indonesia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",4,7,0,0
199705280009,1997,5,28,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",1,"Business",7,"Retail/Grocery/Bakery",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",3,,0,0
199705280010,1997,5,28,167,"Russia",9,"Eastern Europe","Makhachkala",42.98,47.49,0,0,0,3,"Bombing/Explosion",2,"Government (General)",18,"Government Personnel (excluding police, military)",167,"Russia",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",3,3,0,0
199705280011,1997,5,28,36,"Cambodia",5,"Southeast Asia","Phnom Penh",11.56,104.92,0,1,0,2,"Armed Assault",22,"Violent Political Party",109,"Party Official/Candidate/Other Personnel",36,"Cambodia",0,5,"Firearms",2,"Automatic Weapon","Automatic firearm - AK-47",0,1,0,0
199705280012,1997,5,28,43,"Chile",3,"South America","Santiago",-33.53,-70.63,0,1,0,3,"Bombing/Explosion",3,"Police",22,"Police Building (headquarters, station, school)",43,"Chile",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199705280013,1997,5,28,45,"Colombia",3,"South America","Cartagena",10.41,-75.53,0,1,0,3,"Bombing/Explosion",1,"Business",,".",45,"Colombia",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199705280014,1997,5,28,45,"Colombia",3,"South America","Puente Sogamoso",7.25,-73.78,0,1,0,2,"Armed Assault",1,"Business",9,"Farm/Ranch",45,"Colombia",0,8,"Incendiary",,".",,0,0,0,0
199705280015,1997,5,28,78,"Greece",8,"Western Europe","Piraeus",37.94,23.65,0,1,0,1,"Assassination",1,"Business",,".",78,"Greece",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",1,0,0,0
199705290001,1997,5,29,159,"Peru",3,"South America","Lima",-12.05,-77.04,0,0,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)",18,"Government Personnel (excluding police, military)",159,"Peru",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,0,1,0
199705290002,1997,5,29,217,"United States",1,"North America","Fort Smith",35.38,-94.42,0,1,0,3,"Bombing/Explosion",1,"Business",11,"Entertainment/Cultural/Stadium/Casino",217,"United States",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199705290003,1997,5,29,6,"Algeria",10,"Middle East & North Africa","Fizane",,,0,1,0,9,"Unknown",14,"Private Citizens & Property",75,"Village/City/Town/Suburb",6,"Algeria",0,13,"Unknown",,".",,14,0,0,0
199705290004,1997,5,29,6,"Algeria",10,"Middle East & North Africa","Boumerd�s",36.76,3.47,0,1,0,3,"Bombing/Explosion",1,"Business",7,"Retail/Grocery/Bakery",6,"Algeria",0,6,"Explosives/Bombs/Dynamite",15,"Vehicle","Car bomb",0,0,0,0
199705290005,1997,5,29,6,"Algeria",10,"Middle East & North Africa","Chlef",36.17,1.33,0,1,0,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce",6,"Algeria",0,6,"Explosives/Bombs/Dynamite",15,"Vehicle","Car bomb",0,0,0,0
199705290006,1997,5,29,6,"Algeria",10,"Middle East & North Africa","Medea",36.27,2.75,0,1,0,2,"Armed Assault",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",6,"Algeria",0,5,"Firearms",5,"Unknown Gun Type","Firearm",5,0,0,0
199705290007,1997,5,29,6,"Algeria",10,"Middle East & North Africa","Chenus",,,0,1,0,2,"Armed Assault",19,"Transportation",105,"Taxi/Rickshaw",,".",0,9,"Melee",23,"Knife or Other Sharp Object","Knife",1,0,0,0
199705290008,1997,5,29,45,"Colombia",3,"South America","Aeropuerto de Cucuta",7.93,-72.51,0,1,0,3,"Bombing/Explosion",3,"Police",22,"Police Building (headquarters, station, school)",45,"Colombia",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",1,6,0,0
